-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 04/05/1988 through 04/05/1989 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,WS10M,WS10M_MAX,WS10M_MIN
36.25,-6.75,1988,4,5,15.45,13.81,14.72,8.04,77.66,1.62,9.44,11.8,7.48
36.25,-6.25,1988,4,5,15.38,12.98,14.31,7.97,79.16,2.59,8.7,11.38,6.11
36.25,-5.75,1988,4,5,15.65,11.36,13.44,7.72,80.71,3.91,7.59,10.68,4.87
36.25,-5.25,1988,4,5,15.7,11.5,13.51,7.77,80.46,4.6,7.74,11.0,5.02
36.25,-4.75,1988,4,5,15.68,12.41,14.03,7.94,79.63,5.28,8.39,11.57,5.76
36.25,-4.25,1988,4,5,15.6,13.28,14.53,8.12,79.11,6.13,9.06,11.93,6.52
36.25,-3.75,1988,4,5,15.34,13.52,14.59,8.24,79.41,6.83,9.58,11.91,6.97
36.25,-3.25,1988,4,5,15.45,13.75,14.81,8.29,78.71,5.08,9.92,12.12,7.24
36.25,-2.75,1988,4,5,15.77,14.17,15.12,8.41,78.64,3.86,10.08,12.21,7.28
36.25,-2.25,1988,4,5,16.0,14.7,15.42,8.64,79.53,3.64,10.09,12.25,7.33
36.75,-6.75,1988,4,5,15.59,12.49,14.0,7.71,78.34,0.95,8.33,11.23,5.77
36.75,-6.25,1988,4,5,16.27,10.6,13.26,7.42,79.34,1.87,7.0,10.43,4.02
36.75,-5.75,1988,4,5,15.91,8.59,11.84,7.07,81.77,2.39,6.09,9.87,3.02
36.75,-5.25,1988,4,5,15.37,8.23,11.39,6.95,81.79,2.69,6.19,10.14,3.13
36.75,-4.75,1988,4,5,14.87,8.77,11.49,6.99,81.13,3.13,6.33,10.2,3.44
36.75,-4.25,1988,4,5,14.38,9.46,11.69,7.08,80.7,3.74,6.34,9.89,3.65
36.75,-3.75,1988,4,5,13.57,9.58,11.43,7.08,80.62,4.26,6.82,9.95,4.04
36.75,-3.25,1988,4,5,13.2,9.26,11.19,6.91,78.62,3.22,7.5,10.3,4.58
36.75,-2.75,1988,4,5,14.56,9.5,11.99,6.96,76.36,2.07,7.5,10.01,4.63
36.75,-2.25,1988,4,5,16.17,11.03,13.54,7.39,75.03,1.63,7.37,9.76,4.65
37.25,-6.75,1988,4,5,16.14,9.53,12.35,6.98,78.69,0.75,6.47,9.42,3.89
37.25,-6.25,1988,4,5,16.83,8.09,11.84,6.71,78.69,1.47,5.46,8.65,2.91
37.25,-5.75,1988,4,5,16.26,6.91,11.09,6.62,80.74,2.36,4.88,8.3,2.3
37.25,-5.25,1988,4,5,15.45,6.43,10.48,6.52,81.68,2.61,4.83,8.34,2.32
37.25,-4.75,1988,4,5,14.29,6.3,9.84,6.41,82.58,2.68,4.75,8.15,2.34
37.25,-4.25,1988,4,5,12.83,6.06,9.03,6.26,83.56,2.91,4.61,7.76,2.21
37.25,-3.75,1988,4,5,11.29,5.18,7.91,6.01,83.78,3.5,4.98,7.9,2.26
37.25,-3.25,1988,4,5,10.72,3.88,7.09,5.62,81.18,3.12,5.44,8.16,2.75
