-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 04/05/1991 through 04/04/1992 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,WS10M,WS10M_MAX,WS10M_MIN
36.25,-6.75,1991,4,5,16.18,14.1,15.0,7.48,71.84,0.35,7.06,9.79,5.29
36.25,-6.25,1991,4,5,15.92,12.92,14.54,7.39,73.22,0.41,6.86,9.62,5.82
36.25,-5.75,1991,4,5,16.59,10.79,13.74,7.04,73.72,0.43,6.42,8.98,4.55
36.25,-5.25,1991,4,5,16.96,10.94,13.86,7.01,72.57,0.43,7.19,9.56,4.84
36.25,-4.75,1991,4,5,17.01,11.95,14.35,7.17,71.53,0.45,8.39,10.88,5.88
36.25,-4.25,1991,4,5,16.81,12.79,14.76,7.35,71.22,0.55,9.58,12.56,6.96
36.25,-3.75,1991,4,5,16.53,12.88,14.73,7.35,71.12,0.8,10.74,14.38,7.49
36.25,-3.25,1991,4,5,16.64,13.07,14.93,7.23,68.92,0.81,11.36,15.51,7.34
36.25,-2.75,1991,4,5,16.82,13.52,15.26,7.28,68.13,0.47,11.08,16.0,6.61
36.25,-2.25,1991,4,5,16.86,14.08,15.54,7.45,68.73,0.17,10.55,15.87,6.26
36.75,-6.75,1991,4,5,16.91,12.48,14.52,7.19,71.51,0.21,6.65,8.69,5.17
36.75,-6.25,1991,4,5,17.53,10.08,13.78,6.9,72.91,0.37,5.94,7.95,4.87
36.75,-5.75,1991,4,5,17.88,7.73,12.52,6.41,73.86,0.49,5.65,7.85,3.65
36.75,-5.25,1991,4,5,17.65,7.52,12.1,6.2,72.46,0.52,6.49,8.67,3.77
36.75,-4.75,1991,4,5,17.16,8.2,12.17,6.18,70.96,0.53,7.46,9.65,4.35
36.75,-4.25,1991,4,5,16.52,8.79,12.24,6.22,70.21,0.65,8.32,10.65,4.88
36.75,-3.75,1991,4,5,15.58,8.55,11.73,6.07,69.66,1.03,9.54,12.16,5.26
36.75,-3.25,1991,4,5,15.29,8.2,11.54,5.76,65.53,1.1,10.3,13.75,5.69
36.75,-2.75,1991,4,5,16.19,9.07,12.51,5.73,61.86,0.67,9.49,14.02,4.93
36.75,-2.25,1991,4,5,17.34,10.86,14.04,6.04,60.09,0.24,8.15,13.13,4.58
37.25,-6.75,1991,4,5,18.18,8.94,13.15,6.52,71.97,0.16,5.71,7.26,4.5
37.25,-6.25,1991,4,5,18.98,7.2,12.64,6.26,72.38,0.29,5.1,6.94,3.82
37.25,-5.75,1991,4,5,18.85,6.35,11.97,6.01,72.92,0.49,4.77,6.98,3.1
37.25,-5.25,1991,4,5,18.21,6.09,11.36,5.79,72.31,0.57,5.3,7.53,3.03
37.25,-4.75,1991,4,5,17.18,5.96,10.66,5.59,71.9,0.63,6.08,8.22,3.13
37.25,-4.25,1991,4,5,15.76,5.55,9.72,5.38,72.02,0.82,6.93,9.0,3.23
37.25,-3.75,1991,4,5,13.83,4.47,8.33,5.07,71.97,1.3,8.07,10.18,3.47
37.25,-3.25,1991,4,5,12.93,3.49,7.48,4.68,68.87,1.39,9.4,11.99,4.68
37.25,-2.75,1991,4,5,13.74,4.05,8.28,4.54,64.27,0.94,9.9,13.18,5.01
37.25,-2.25,1991,4,5,15.82,6.2,10.55,4.71,58.83,0.43,9.14,12.61,4.75
37.75,-6.75,1991,4,5,17.91,6.35,11.34,5.91,73.47,0.13,5.64,7.45,4.14
37.75,-6.25,1991,4,5,17.85,5.72,10.98,5.77,73.09,0.2,5.74,7.77,4.23
37.75,-5.75,1991,4,5,18.07,5.75,11.03,5.72,72.74,0.31,5.37,7.59,3.89
37.75,-5.25,1991,4,5,17.89,5.74,10.88,5.62,72.3,0.38,5.35,7.67,3.55
37.75,-4.75,1991,4,5,17.24,5.63,10.36,5.47,72.16,0.5,5.51,7.91,3.08
37.75,-4.25,1991,4,5,16.08,5.2,9.46,5.27,72.31,0.77,5.83,8.29,2.61
37.75,-3.75,1991,4,5,14.41,4.02,8.24,4.97,72.31,1.29,6.41,8.86,2.48
37.75,-3.25,1991,4,5,13.25,3.06,7.25,4.71,71.64,1.46,7.69,10.22,3.18
37.75,-2.75,1991,4,5,12.02,2.32,6.3,4.38,70.06,1.14,9.71,12.63,4.72
37.75,-2.25,1991,4,5,13.05,3.23,7.42,4.2,63.59,0.68,10.55,13.62,5.4
38.25,-6.75,1991,4,5,16.88,5.84,10.4,5.77,75.16,0.13,5.6,7.69,3.74
38.25,-6.25,1991,4,5,16.15,5.28,9.79,5.65,75.44,0.15,6.17,8.11,4.28
38.25,-5.75,1991,4,5,16.2,5.28,9.76,5.55,74.69,0.17,6.17,8.24,4.3
38.25,-5.25,1991,4,5,16.18,5.21,9.69,5.45,73.94,0.2,6.17,8.34,4.04
38.25,-4.75,1991,4,5,15.99,5.05,9.45,5.33,73.3,0.32,6.2,8.49,3.53
38.25,-4.25,1991,4,5,15.59,4.69,9.06,5.17,72.62,0.58,6.28,8.67,2.96
38.25,-3.75,1991,4,5,15.05,4.0,8.63,4.97,71.5,1.01,6.41,8.79,2.71
38.25,-3.25,1991,4,5,14.17,3.09,7.85,4.75,71.1,1.24,6.9,9.27,2.67
38.25,-2.75,1991,4,5,12.2,2.14,6.28,4.35,70.31,1.14,8.72,11.1,4.07
38.25,-2.25,1991,4,5,12.22,2.58,6.56,4.06,64.86,0.85,10.25,12.59,5.51
36.25,-6.75,1991,4,6,17.23,12.72,14.75,7.34,71.84,0.0,5.6,8.15,3.69
36.25,-6.25,1991,4,6,18.24,11.01,14.57,7.05,70.06,0.0,4.72,7.14,3.14
36.25,-5.75,1991,4,6,20.09,8.37,13.99,6.46,68.09,0.0,3.22,4.63,1.81
36.25,-5.25,1991,4,6,19.48,9.09,14.01,6.37,66.69,0.0,2.92,4.54,1.13
36.25,-4.75,1991,4,6,17.94,10.92,14.3,6.53,66.19,0.0,3.21,5.52,1.0
36.25,-4.25,1991,4,6,16.58,12.42,14.57,6.73,66.28,0.0,3.61,6.57,1.18
36.25,-3.75,1991,4,6,16.12,12.99,14.65,6.77,66.03,0.0,3.73,7.01,1.3
36.25,-3.25,1991,4,6,16.1,13.54,14.86,6.95,66.38,0.0,3.56,6.94,1.32
36.25,-2.75,1991,4,6,16.04,14.04,15.08,7.1,67.22,0.0,3.48,6.65,1.3
36.25,-2.25,1991,4,6,15.94,14.38,15.26,7.07,66.69,0.0,3.62,6.45,1.43
36.75,-6.75,1991,4,6,18.18,10.7,14.32,6.94,70.42,0.0,4.68,7.15,2.22
36.75,-6.25,1991,4,6,19.97,7.76,13.73,6.5,69.62,0.0,3.88,5.49,2.5
36.75,-5.75,1991,4,6,21.01,5.08,12.6,5.79,68.05,0.0,3.23,4.13,2.21
36.75,-5.25,1991,4,6,20.59,5.09,12.36,5.58,65.95,0.0,3.03,4.03,1.93
36.75,-4.75,1991,4,6,19.69,6.27,12.63,5.65,64.47,0.0,2.99,4.45,1.41
36.75,-4.25,1991,4,6,18.75,7.48,12.95,5.78,63.58,0.0,2.89,4.86,0.79
36.75,-3.75,1991,4,6,17.73,7.87,12.81,5.71,62.03,0.0,2.66,4.98,0.58
36.75,-3.25,1991,4,6,16.97,8.09,12.43,5.63,61.16,0.0,2.69,5.29,0.56
36.75,-2.75,1991,4,6,17.13,8.68,12.82,5.8,62.25,0.0,2.93,5.21,0.63
36.75,-2.25,1991,4,6,17.34,10.11,13.68,6.03,62.62,0.0,3.54,5.6,0.97
37.25,-6.75,1991,4,6,20.2,7.31,13.36,6.22,68.92,0.0,3.84,5.44,1.96
37.25,-6.25,1991,4,6,21.14,5.15,12.83,5.83,67.97,0.0,3.4,4.51,2.18
37.25,-5.75,1991,4,6,20.96,4.24,12.05,5.51,67.72,0.0,3.2,4.08,2.31
37.25,-5.25,1991,4,6,20.54,3.71,11.54,5.29,66.49,0.0,3.05,3.91,2.16
37.25,-4.75,1991,4,6,20.13,3.56,11.27,5.11,64.91,0.0,2.94,4.0,1.71
37.25,-4.25,1991,4,6,19.6,3.51,10.97,4.93,63.19,0.0,2.77,4.19,1.12
37.25,-3.75,1991,4,6,18.35,3.01,10.14,4.64,61.22,0.0,2.39,4.22,0.74
37.25,-3.25,1991,4,6,17.2,2.24,9.26,4.35,59.34,0.0,2.39,4.88,0.49
37.25,-2.75,1991,4,6,18.07,2.71,9.93,4.36,58.31,0.0,2.68,4.86,0.45
37.25,-2.25,1991,4,6,19.17,4.63,11.39,4.67,57.98,0.0,3.37,5.48,0.97
37.75,-6.75,1991,4,6,20.43,4.81,11.72,5.58,69.2,0.0,3.73,4.82,2.71
37.75,-6.25,1991,4,6,20.37,3.9,11.43,5.34,67.75,0.0,3.63,4.89,2.43
37.75,-5.75,1991,4,6,20.44,3.79,11.4,5.29,67.4,0.0,3.45,4.54,2.43
37.75,-5.25,1991,4,6,20.28,3.54,11.23,5.19,66.69,0.0,3.26,4.35,2.3
37.75,-4.75,1991,4,6,19.96,3.36,10.92,5.02,65.63,0.0,3.13,4.33,2.09
37.75,-4.25,1991,4,6,19.3,3.12,10.32,4.78,64.54,0.0,3.0,4.3,1.8
37.75,-3.75,1991,4,6,17.89,2.31,9.19,4.49,64.06,0.0,2.72,3.77,1.32
37.75,-3.25,1991,4,6,17.21,1.28,8.54,4.12,61.14,0.0,2.65,4.27,0.83
37.75,-2.75,1991,4,6,17.39,0.8,8.31,3.77,57.41,0.0,3.06,4.68,0.99
37.75,-2.25,1991,4,6,18.28,1.56,9.07,3.71,54.66,0.0,3.68,5.66,1.42
38.25,-6.75,1991,4,6,18.58,4.27,10.45,5.47,71.71,0.0,3.42,4.41,2.65
38.25,-6.25,1991,4,6,18.33,3.62,10.01,5.25,70.66,0.0,3.39,4.52,2.37
38.25,-5.75,1991,4,6,18.66,3.45,10.1,5.1,69.11,0.0,3.32,4.43,2.2
38.25,-5.25,1991,4,6,18.94,3.3,10.19,4.97,67.42,0.0,3.23,4.46,2.07
38.25,-4.75,1991,4,6,19.03,3.14,10.16,4.83,65.66,0.0,3.12,4.65,2.09
38.25,-4.25,1991,4,6,18.69,2.81,9.82,4.66,64.41,0.0,3.01,4.71,2.11
38.25,-3.75,1991,4,6,17.54,2.03,8.94,4.49,64.81,0.0,2.88,4.05,1.8
38.25,-3.25,1991,4,6,17.02,1.48,8.42,4.12,61.96,0.0,2.83,4.19,1.21
38.25,-2.75,1991,4,6,16.26,0.22,7.35,3.66,58.72,0.0,3.29,4.69,1.44
38.25,-2.25,1991,4,6,16.59,0.19,7.55,3.42,55.08,0.0,4.14,5.84,2.06
36.25,-6.75,1991,4,7,17.74,14.67,16.15,8.19,72.96,0.0,7.2,8.81,5.18
36.25,-6.25,1991,4,7,18.31,13.25,15.69,7.63,70.66,0.0,7.37,9.38,5.0
36.25,-5.75,1991,4,7,18.25,11.67,14.83,7.17,70.23,0.0,6.86,9.72,4.11
36.25,-5.25,1991,4,7,17.2,12.15,14.57,7.49,73.58,0.0,6.56,9.45,3.7
36.25,-4.75,1991,4,7,16.25,13.32,14.74,8.0,77.08,0.0,6.53,9.12,3.65
36.25,-4.25,1991,4,7,15.91,14.28,15.07,8.31,78.53,0.0,6.6,8.87,3.62
36.25,-3.75,1991,4,7,16.06,14.52,15.21,8.24,77.16,0.0,6.35,8.37,3.11
36.25,-3.25,1991,4,7,16.3,14.4,15.28,8.19,76.58,0.0,6.32,8.31,2.49
36.25,-2.75,1991,4,7,16.09,14.37,15.21,8.11,76.31,0.0,6.25,8.66,2.24
