-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 04/05/2013 through 04/05/2014 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,WS10M,WS10M_MAX,WS10M_MIN
36.25,-6.75,2013,4,6,15.65,11.95,13.49,6.09,64.68,0.0,6.22,8.96,4.22
36.25,-6.25,2013,4,6,14.65,10.91,12.78,5.92,65.78,0.0,5.87,7.52,3.44
36.25,-5.75,2013,4,6,14.62,8.19,11.42,5.58,68.18,0.0,5.19,7.06,2.57
36.25,-5.25,2013,4,6,15.0,8.33,11.63,5.62,67.54,0.0,5.85,7.66,3.1
36.25,-4.75,2013,4,6,15.28,9.65,12.44,5.84,66.26,0.0,6.92,8.65,4.21
36.25,-4.25,2013,4,6,15.27,11.02,13.19,6.06,65.24,0.01,7.83,9.5,5.26
36.25,-3.75,2013,4,6,15.09,11.8,13.49,6.13,63.97,0.04,8.34,9.83,5.84
36.25,-3.25,2013,4,6,15.49,12.38,13.99,6.09,61.27,0.16,8.32,10.59,5.69
36.25,-2.75,2013,4,6,15.74,12.95,14.43,6.22,60.91,0.42,7.21,10.42,4.03
36.25,-2.25,2013,4,6,15.68,13.24,14.51,6.29,61.54,0.88,6.4,10.05,2.51
36.75,-6.75,2013,4,6,15.56,9.74,12.58,5.8,65.78,0.0,6.03,8.24,4.17
36.75,-6.25,2013,4,6,15.11,7.13,11.33,5.55,69.25,0.0,5.08,6.17,3.31
36.75,-5.75,2013,4,6,15.17,4.25,9.61,5.09,71.28,0.0,4.3,6.17,2.26
36.75,-5.25,2013,4,6,15.08,3.89,9.2,4.92,70.26,0.0,4.64,6.7,2.21
36.75,-4.75,2013,4,6,14.83,4.53,9.45,4.97,68.91,0.0,5.16,7.21,2.69
36.75,-4.25,2013,4,6,14.39,5.25,9.79,5.07,67.61,0.0,5.51,7.59,3.28
36.75,-3.75,2013,4,6,13.63,5.68,9.72,4.94,64.44,0.01,5.86,8.16,3.62
36.75,-3.25,2013,4,6,13.82,5.89,9.8,4.65,59.04,0.02,5.65,8.7,3.36
36.75,-2.75,2013,4,6,14.69,6.9,10.78,4.65,55.94,0.04,4.68,7.66,2.26
36.75,-2.25,2013,4,6,15.54,8.56,12.14,4.92,55.38,0.09,4.5,7.08,1.75
37.25,-6.75,2013,4,6,15.78,5.45,10.52,5.23,69.03,0.0,5.2,6.84,3.03
37.25,-6.25,2013,4,6,16.17,3.67,9.82,5.04,70.28,0.0,4.4,5.46,2.45
37.25,-5.75,2013,4,6,15.87,2.61,9.06,4.84,70.83,0.0,3.7,5.22,2.06
37.25,-5.25,2013,4,6,15.27,2.35,8.37,4.66,71.01,0.0,3.63,5.55,1.83
37.25,-4.75,2013,4,6,14.41,1.97,7.7,4.49,70.71,0.0,3.78,6.0,1.73
37.25,-4.25,2013,4,6,13.28,1.1,6.9,4.27,69.44,0.0,3.96,6.45,1.75
37.25,-3.75,2013,4,6,11.8,-0.14,5.75,3.88,66.31,0.0,4.2,7.06,1.83
37.25,-3.25,2013,4,6,11.38,-1.39,4.84,3.53,63.69,0.0,4.37,7.61,2.17
37.25,-2.75,2013,4,6,12.38,-0.77,5.72,3.43,59.39,0.0,4.44,7.33,2.6
37.25,-2.25,2013,4,6,14.41,1.75,8.08,3.65,54.86,0.01,4.57,6.57,2.92
37.75,-6.75,2013,4,6,14.8,1.82,8.15,4.66,71.84,0.0,4.79,6.24,2.29
37.75,-6.25,2013,4,6,14.71,1.23,7.83,4.52,70.81,0.0,4.73,6.03,2.26
37.75,-5.75,2013,4,6,14.9,1.37,7.96,4.54,70.76,0.0,4.22,5.48,2.29
37.75,-5.25,2013,4,6,14.82,1.69,7.87,4.51,70.97,0.0,3.8,5.33,2.17
37.75,-4.75,2013,4,6,14.42,1.55,7.49,4.36,70.18,0.0,3.46,5.38,1.82
37.75,-4.25,2013,4,6,13.62,0.69,6.75,4.11,68.51,0.0,3.22,5.5,1.32
37.75,-3.75,2013,4,6,12.28,-0.83,5.5,3.81,67.53,0.0,3.13,5.72,0.88
37.75,-3.25,2013,4,6,11.31,-2.36,4.3,3.59,68.46,0.0,3.61,6.58,1.21
37.75,-2.75,2013,4,6,10.45,-3.37,3.44,3.28,65.89,0.0,4.69,7.9,2.32
37.75,-2.25,2013,4,6,11.92,-2.11,4.77,3.12,58.52,0.0,5.47,8.15,3.32
38.25,-6.75,2013,4,6,13.43,0.55,6.98,4.5,73.9,0.0,4.51,5.91,2.22
38.25,-6.25,2013,4,6,12.6,0.12,6.26,4.43,75.25,0.0,4.68,6.01,2.38
38.25,-5.75,2013,4,6,12.7,0.57,6.35,4.43,74.72,0.0,4.42,5.66,2.52
38.25,-5.25,2013,4,6,12.92,0.57,6.43,4.37,73.92,0.0,4.06,5.44,2.5
38.25,-4.75,2013,4,6,13.15,0.15,6.4,4.22,71.92,0.0,3.67,5.33,2.24
38.25,-4.25,2013,4,6,13.16,-0.55,6.16,4.04,69.65,0.0,3.35,5.34,1.8
38.25,-3.75,2013,4,6,12.58,-1.38,5.58,3.97,69.88,0.0,3.2,5.43,1.44
38.25,-3.25,2013,4,6,11.71,-2.25,4.68,3.77,70.25,0.0,3.46,6.16,1.22
38.25,-2.75,2013,4,6,10.22,-3.91,3.11,3.36,68.38,0.0,4.54,7.82,2.19
38.25,-2.25,2013,4,6,10.75,-3.35,3.61,3.09,61.64,0.0,5.86,9.19,3.41
36.25,-6.75,2013,4,7,15.79,14.04,14.83,6.27,60.64,0.0,3.39,5.24,2.18
36.25,-6.25,2013,4,7,15.74,12.63,14.2,6.07,61.31,0.0,3.29,4.8,2.0
36.25,-5.75,2013,4,7,17.22,10.53,13.49,5.76,61.34,0.0,2.56,4.15,1.57
36.25,-5.25,2013,4,7,17.21,10.83,13.72,5.68,59.26,0.0,1.93,3.54,0.73
36.25,-4.75,2013,4,7,16.46,12.09,14.12,5.75,57.98,0.0,1.82,3.76,0.33
36.25,-4.25,2013,4,7,15.63,13.25,14.32,5.91,58.55,0.01,2.18,4.67,0.53
36.25,-3.75,2013,4,7,15.24,13.6,14.36,6.13,60.25,0.01,2.52,5.21,0.83
36.25,-3.25,2013,4,7,15.26,13.84,14.52,6.43,62.6,0.0,2.92,5.32,0.87
36.25,-2.75,2013,4,7,15.25,13.92,14.64,6.76,65.53,0.0,3.13,5.2,0.69
36.25,-2.25,2013,4,7,15.16,13.95,14.66,6.87,66.79,0.01,3.3,5.34,0.94
36.75,-6.75,2013,4,7,15.73,12.07,13.86,6.09,62.98,0.0,2.92,5.29,1.43
36.75,-6.25,2013,4,7,16.14,9.57,12.76,5.92,66.53,0.0,2.8,3.9,1.91
36.75,-5.75,2013,4,7,16.95,7.22,11.66,5.46,65.71,0.0,2.24,3.43,1.44
36.75,-5.25,2013,4,7,17.08,6.87,11.48,5.18,62.69,0.0,1.67,2.97,0.74
36.75,-4.75,2013,4,7,16.44,7.57,11.62,5.13,60.74,0.0,1.52,2.86,0.45
36.75,-4.25,2013,4,7,15.31,8.43,11.66,5.22,60.51,0.0,1.84,3.14,0.7
36.75,-3.75,2013,4,7,14.33,8.6,11.38,5.22,60.03,0.0,2.26,3.61,1.06
36.75,-3.25,2013,4,7,13.85,8.31,10.99,5.34,61.61,0.0,2.63,3.97,0.72
36.75,-2.75,2013,4,7,14.48,8.55,11.53,5.55,62.64,0.0,2.88,4.33,0.55
36.75,-2.25,2013,4,7,15.15,9.64,12.58,5.81,62.84,0.0,3.29,4.93,1.05
37.25,-6.75,2013,4,7,16.14,8.57,12.17,5.85,68.28,0.0,2.44,4.44,0.67
37.25,-6.25,2013,4,7,16.67,7.23,11.61,5.68,69.28,0.0,2.25,3.29,0.74
37.25,-5.75,2013,4,7,16.81,6.12,11.01,5.43,68.38,0.0,1.95,2.94,0.77
37.25,-5.25,2013,4,7,16.7,5.34,10.48,5.15,66.66,0.0,1.67,2.82,0.52
37.25,-4.75,2013,4,7,16.27,4.67,9.95,4.91,64.82,0.0,1.62,2.9,0.59
37.25,-4.25,2013,4,7,15.43,3.81,9.22,4.67,63.1,0.0,1.86,3.23,0.97
37.25,-3.75,2013,4,7,14.03,2.4,7.98,4.3,61.25,0.0,2.26,3.95,1.07
37.25,-3.25,2013,4,7,13.11,1.66,7.08,4.13,60.92,0.0,2.51,4.55,0.75
37.25,-2.75,2013,4,7,14.05,1.4,7.52,4.14,60.75,0.0,2.73,4.53,1.02
37.25,-2.25,2013,4,7,15.41,2.9,9.28,4.44,59.66,0.0,3.1,4.74,1.38
37.75,-6.75,2013,4,7,15.82,5.63,10.28,5.55,72.72,0.0,2.33,3.6,0.55
37.75,-6.25,2013,4,7,16.3,5.44,10.24,5.28,69.59,0.0,2.26,3.46,0.3
37.75,-5.75,2013,4,7,16.82,4.99,10.19,5.26,69.74,0.0,2.05,3.08,0.27
37.75,-5.25,2013,4,7,16.75,4.44,9.95,5.14,69.31,0.0,1.85,2.97,0.23
37.75,-4.75,2013,4,7,16.41,3.61,9.51,4.94,67.9,0.0,1.77,3.2,0.5
37.75,-4.25,2013,4,7,15.8,2.45,8.8,4.67,65.72,0.0,1.85,3.63,0.8
37.75,-3.75,2013,4,7,14.52,1.09,7.72,4.3,63.59,0.0,2.02,3.94,0.3
37.75,-3.25,2013,4,7,13.59,0.41,6.98,4.03,61.67,0.0,2.27,4.39,0.58
37.75,-2.75,2013,4,7,12.91,-1.15,5.82,3.73,62.46,0.0,2.89,4.95,1.31
37.75,-2.25,2013,4,7,14.06,-1.1,6.67,3.66,59.61,0.0,3.24,4.96,1.71
38.25,-6.75,2013,4,7,15.16,4.81,9.46,5.52,75.03,0.0,2.34,3.64,0.49
38.25,-6.25,2013,4,7,15.02,4.42,9.04,5.25,73.12,0.0,2.34,3.88,0.46
38.25,-5.75,2013,4,7,15.59,3.8,8.78,5.18,73.75,0.0,2.2,3.74,0.21
38.25,-5.25,2013,4,7,15.82,2.92,8.52,5.1,74.08,0.0,2.15,3.65,0.45
38.25,-4.75,2013,4,7,15.72,2.03,8.24,4.97,73.14,0.0,2.15,3.6,0.89
38.25,-4.25,2013,4,7,15.23,1.25,7.91,4.78,71.11,0.0,2.15,3.55,1.17
38.25,-3.75,2013,4,7,14.26,0.61,7.53,4.61,69.31,0.0,2.1,3.34,0.85
38.25,-3.25,2013,4,7,13.33,-0.05,7.06,4.34,66.46,0.0,2.21,3.58,0.85
38.25,-2.75,2013,4,7,12.13,-1.3,5.56,3.83,64.64,0.0,2.83,4.89,1.08
38.25,-2.25,2013,4,7,13.27,-1.74,5.93,3.49,59.64,0.0,3.25,5.3,1.62
36.25,-6.75,2013,4,8,16.15,13.7,15.06,8.67,82.16,0.0,5.36,7.17,3.41
36.25,-6.25,2013,4,8,16.24,11.85,14.5,8.42,82.56,0.0,4.92,6.18,3.54
36.25,-5.75,2013,4,8,18.25,9.38,13.98,7.81,79.24,0.0,3.96,5.54,2.6
36.25,-5.25,2013,4,8,18.93,10.12,14.55,7.73,75.41,0.0,3.88,5.59,2.52
36.25,-4.75,2013,4,8,18.63,11.96,15.32,7.94,73.31,0.0,4.08,5.83,2.69
36.25,-4.25,2013,4,8,17.87,13.58,15.8,8.2,73.25,0.0,4.26,5.97,2.87
36.25,-3.75,2013,4,8,17.33,14.43,15.93,8.3,73.62,0.0,4.41,5.95,3.19
36.25,-3.25,2013,4,8,17.15,14.68,16.0,8.52,75.08,0.0,4.67,6.54,3.19
36.25,-2.75,2013,4,8,17.14,14.86,16.06,8.63,76.08,0.0,5.06,7.09,3.36
36.25,-2.25,2013,4,8,16.85,14.92,15.92,8.7,77.71,0.0,5.42,7.63,3.55
36.75,-6.75,2013,4,8,16.65,11.73,14.39,8.44,83.44,0.0,5.02,6.76,3.2
36.75,-6.25,2013,4,8,17.71,8.54,13.55,8.15,84.81,0.0,4.18,5.42,2.89
36.75,-5.75,2013,4,8,19.08,6.18,12.79,7.46,81.26,0.0,3.46,5.42,2.12
36.75,-5.25,2013,4,8,19.53,6.21,12.9,7.15,77.0,0.0,3.37,5.43,1.98
36.75,-4.75,2013,4,8,19.16,7.35,13.31,7.15,74.1,0.0,3.46,5.23,2.17
36.75,-4.25,2013,4,8,18.3,8.65,13.65,7.26,72.45,0.0,3.52,4.99,2.43
36.75,-3.75,2013,4,8,17.51,9.6,13.7,7.11,69.75,0.0,3.62,5.35,2.49
36.75,-3.25,2013,4,8,17.19,9.47,13.48,7.09,69.68,0.0,3.87,6.4,2.12
36.75,-2.75,2013,4,8,18.25,9.99,14.21,7.15,68.38,0.0,4.17,6.89,2.1
36.75,-2.25,2013,4,8,18.96,11.18,15.15,7.5,69.22,0.0,4.58,7.25,2.22
37.25,-6.75,2013,4,8,17.79,8.51,13.22,7.86,83.56,0.0,3.97,5.28,2.56
37.25,-6.25,2013,4,8,18.88,6.74,12.81,7.66,83.53,0.0,3.44,4.84,2.1
37.25,-5.75,2013,4,8,19.32,5.75,12.55,7.37,81.41,0.0,2.95,4.73,1.44
37.25,-5.25,2013,4,8,19.26,5.55,12.34,7.11,78.96,0.0,2.76,4.84,1.06
37.25,-4.75,2013,4,8,18.76,5.46,12.06,6.87,76.45,0.0,2.74,5.04,1.03
37.25,-4.25,2013,4,8,17.89,5.14,11.56,6.57,73.86,0.0,2.84,5.38,1.21
37.25,-3.75,2013,4,8,16.73,4.56,10.64,6.1,70.94,0.0,3.09,6.06,1.27
37.25,-3.25,2013,4,8,16.48,3.64,10.03,5.79,69.29,0.0,3.63,6.99,1.79
37.25,-2.75,2013,4,8,18.17,3.75,10.95,5.69,66.04,0.0,4.05,7.37,2.1
37.25,-2.25,2013,4,8,20.24,5.7,12.98,5.96,62.51,0.0,4.2,6.96,2.19
37.75,-6.75,2013,4,8,16.93,6.28,11.48,7.13,83.88,0.01,3.26,4.36,2.15
37.75,-6.25,2013,4,8,17.36,6.24,11.37,6.96,82.28,0.0,3.38,4.66,2.14
37.75,-5.75,2013,4,8,18.04,5.89,11.57,6.96,81.18,0.0,2.99,4.47,1.62
37.75,-5.25,2013,4,8,18.16,5.87,11.62,6.9,79.88,0.0,2.73,4.59,0.99
37.75,-4.75,2013,4,8,17.88,5.54,11.42,6.74,78.2,0.0,2.57,5.0,0.61
37.75,-4.25,2013,4,8,17.29,4.63,10.86,6.48,76.66,0.0,2.6,5.65,0.63
37.75,-3.75,2013,4,8,16.34,3.3,9.81,6.16,76.41,0.0,2.99,6.41,1.01
37.75,-3.25,2013,4,8,16.04,2.54,9.23,5.87,74.96,0.0,3.45,7.08,1.58
37.75,-2.75,2013,4,8,15.54,1.38,8.53,5.58,74.11,0.0,4.38,8.0,2.13
37.75,-2.25,2013,4,8,17.25,2.49,9.9,5.46,67.97,0.0,4.84,7.85,2.45
38.25,-6.75,2013,4,8,15.11,5.62,10.28,6.73,84.64,0.03,3.05,4.34,2.18
38.25,-6.25,2013,4,8,14.71,5.53,9.84,6.56,84.56,0.0,3.34,4.67,2.18
38.25,-5.75,2013,4,8,14.87,5.47,9.79,6.56,84.41,0.0,3.17,4.69,2.02
38.25,-5.25,2013,4,8,15.03,5.22,9.73,6.49,83.66,0.0,3.01,4.97,1.65
38.25,-4.75,2013,4,8,15.2,4.78,9.62,6.38,82.49,0.0,2.94,5.42,1.41
38.25,-4.25,2013,4,8,15.31,4.12,9.43,6.28,81.61,0.0,3.02,5.95,1.47
38.25,-3.75,2013,4,8,15.12,3.18,9.06,6.26,82.28,0.0,3.36,6.45,1.83
38.25,-3.25,2013,4,8,14.98,2.42,8.66,6.09,81.41,0.0,3.61,6.86,1.89
38.25,-2.75,2013,4,8,13.65,1.47,7.58,5.75,80.53,0.0,4.72,8.31,2.39
38.25,-2.25,2013,4,8,14.79,2.22,8.41,5.47,73.51,0.0,5.39,9.02,2.75
36.25,-6.75,2013,4,9,16.58,14.48,15.55,9.0,82.78,0.01,4.39,6.0,2.48
36.25,-6.25,2013,4,9,16.41,13.32,15.11,8.88,83.75,0.0,4.21,5.85,2.86
36.25,-5.75,2013,4,9,17.3,11.57,14.52,8.49,82.72,0.0,4.03,5.91,2.83
36.25,-5.25,2013,4,9,17.77,12.13,14.86,8.41,80.61,0.0,4.58,6.38,3.41
36.25,-4.75,2013,4,9,17.85,13.44,15.45,8.57,79.34,0.0,5.32,6.86,4.23
36.25,-4.25,2013,4,9,17.67,14.46,15.89,8.82,79.29,0.01,6.02,7.33,4.99
36.25,-3.75,2013,4,9,17.47,14.74,16.02,8.94,79.34,0.01,6.73,8.04,5.53
36.25,-3.25,2013,4,9,17.48,15.13,16.33,9.04,78.44,0.01,7.18,8.93,5.08
36.25,-2.75,2013,4,9,17.53,15.55,16.54,9.23,79.18,0.01,7.44,9.64,4.94
36.25,-2.25,2013,4,9,17.24,15.72,16.43,9.47,82.11,0.01,7.74,10.23,5.37
36.75,-6.75,2013,4,9,16.51,12.81,14.81,8.79,84.61,0.01,4.35,6.46,2.08
36.75,-6.25,2013,4,9,17.28,10.54,14.21,8.54,85.56,0.0,3.94,6.23,2.28
36.75,-5.75,2013,4,9,18.13,8.91,13.5,8.01,82.89,0.0,3.64,6.24,1.85
36.75,-5.25,2013,4,9,18.48,9.18,13.54,7.69,79.69,0.0,3.83,6.38,2.15
36.75,-4.75,2013,4,9,18.46,9.96,13.89,7.67,77.8,0.0,4.04,6.28,2.59
36.75,-4.25,2013,4,9,18.16,10.52,14.17,7.78,76.93,0.0,4.22,6.14,2.88
36.75,-3.75,2013,4,9,17.62,10.83,14.14,7.66,74.66,0.0,4.71,6.67,3.07
36.75,-3.25,2013,4,9,17.54,10.96,14.26,7.46,70.91,0.0,5.05,7.48,2.69
36.75,-2.75,2013,4,9,18.88,11.93,15.34,7.56,67.98,0.0,5.05,7.66,2.5
36.75,-2.25,2013,4,9,19.73,13.42,16.45,8.0,68.59,0.0,5.22,8.1,2.73
37.25,-6.75,2013,4,9,17.3,9.45,13.38,8.3,86.78,0.01,3.73,6.36,1.59
37.25,-6.25,2013,4,9,18.3,8.08,13.15,8.06,85.5,0.0,3.6,6.36,1.79
37.25,-5.75,2013,4,9,18.76,7.79,13.1,7.74,82.35,0.0,3.3,6.15,1.21
37.25,-5.25,2013,4,9,18.85,7.9,13.01,7.46,79.97,0.0,3.24,6.04,1.1
37.25,-4.75,2013,4,9,18.56,7.73,12.84,7.25,78.32,0.0,3.26,5.92,1.17
37.25,-4.25,2013,4,9,17.92,7.09,12.46,7.03,76.81,0.0,3.33,5.92,1.26
37.25,-3.75,2013,4,9,16.96,6.26,11.66,6.59,74.31,0.0,3.59,6.41,1.44
37.25,-3.25,2013,4,9,17.07,5.56,11.27,6.2,70.51,0.0,3.96,6.81,1.84
37.25,-2.75,2013,4,9,19.05,6.26,12.59,6.1,65.14,0.0,4.25,6.79,2.23
37.25,-2.25,2013,4,9,21.32,8.76,14.91,6.38,60.24,0.0,4.28,6.47,2.52
37.75,-6.75,2013,4,9,17.03,6.29,11.66,7.78,88.68,0.08,3.36,6.0,1.51
37.75,-6.25,2013,4,9,17.25,5.97,11.55,7.54,86.41,0.06,3.59,6.18,2.07
37.75,-5.75,2013,4,9,18.24,6.01,11.94,7.37,83.18,0.04,3.31,5.84,1.7
37.75,-5.25,2013,4,9,18.66,6.24,12.2,7.21,80.71,0.02,3.14,5.59,1.33
37.75,-4.75,2013,4,9,18.58,6.2,12.26,7.02,78.23,0.02,3.03,5.42,0.99
37.75,-4.25,2013,4,9,18.05,5.65,12.0,6.77,76.16,0.01,3.05,5.48,0.85
37.75,-3.75,2013,4,9,17.08,4.57,11.22,6.5,76.03,0.0,3.29,6.02,1.22
37.75,-3.25,2013,4,9,16.93,4.17,10.75,6.23,74.21,0.0,3.52,6.21,1.61
37.75,-2.75,2013,4,9,16.9,4.01,10.46,5.87,70.82,0.0,4.55,7.09,2.38
37.75,-2.25,2013,4,9,19.13,5.48,12.1,5.71,63.66,0.0,5.07,7.29,3.13
38.25,-6.75,2013,4,9,16.07,4.97,10.94,7.65,89.86,0.31,3.78,6.15,2.04
38.25,-6.25,2013,4,9,15.6,4.48,10.36,7.35,89.41,0.24,3.82,5.94,2.39
38.25,-5.75,2013,4,9,16.02,4.43,10.33,7.16,87.63,0.19,3.47,5.38,2.2
38.25,-5.25,2013,4,9,16.43,4.38,10.39,6.98,85.41,0.13,3.21,5.13,1.79
38.25,-4.75,2013,4,9,16.7,4.18,10.46,6.76,82.58,0.08,3.1,5.1,1.5
38.25,-4.25,2013,4,9,16.71,3.8,10.46,6.55,80.01,0.04,3.16,5.25,1.51
38.25,-3.75,2013,4,9,16.34,3.33,10.33,6.5,79.56,0.0,3.41,5.6,1.89
