-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 04/05/1999 through 04/04/2000 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,WS10M,WS10M_MAX,WS10M_MIN
36.25,-6.75,1999,4,5,20.04,16.47,18.11,9.37,74.1,0.0,8.1,9.39,7.18
36.25,-6.25,1999,4,5,21.57,15.62,18.28,8.76,69.25,0.0,8.32,9.88,6.92
36.25,-5.75,1999,4,5,22.38,14.32,17.9,8.29,67.82,0.0,7.33,9.69,5.32
36.25,-5.25,1999,4,5,20.94,14.4,17.33,8.67,72.49,0.0,6.12,8.7,4.15
36.25,-4.75,1999,4,5,19.42,15.31,17.19,9.21,76.72,0.0,5.49,7.95,3.73
36.25,-4.25,1999,4,5,18.78,16.39,17.51,9.48,77.38,0.0,5.6,7.81,3.98
36.25,-3.75,1999,4,5,18.76,16.92,17.78,9.34,74.78,0.0,5.96,7.92,4.32
36.25,-3.25,1999,4,5,18.77,16.91,17.79,9.19,73.51,0.0,6.77,8.27,5.43
36.25,-2.75,1999,4,5,18.63,16.77,17.64,9.36,75.62,0.0,7.43,8.43,6.38
36.25,-2.25,1999,4,5,18.28,16.64,17.39,9.72,80.1,0.0,7.66,8.41,6.86
36.75,-6.75,1999,4,5,22.81,15.31,18.82,8.48,65.01,0.0,5.81,7.22,4.44
36.75,-6.25,1999,4,5,26.24,13.53,19.35,7.35,56.56,0.0,5.77,7.58,4.39
36.75,-5.75,1999,4,5,26.81,11.95,18.68,6.6,53.56,0.0,5.71,8.34,3.69
36.75,-5.25,1999,4,5,25.24,11.45,17.64,6.72,56.92,0.0,5.02,7.93,2.88
36.75,-4.75,1999,4,5,23.58,12.17,17.24,7.17,60.53,0.0,4.31,7.07,2.23
36.75,-4.25,1999,4,5,22.69,13.44,17.57,7.49,60.86,0.0,3.97,6.39,1.96
36.75,-3.75,1999,4,5,22.21,13.78,17.81,7.29,56.91,0.0,4.22,6.45,2.2
36.75,-3.25,1999,4,5,20.94,13.16,16.76,7.1,57.98,0.0,5.23,7.2,3.71
36.75,-2.75,1999,4,5,20.41,13.36,16.55,7.32,61.14,0.0,5.89,7.39,4.7
36.75,-2.25,1999,4,5,20.11,14.28,16.9,8.01,66.7,0.0,6.17,7.17,5.25
37.25,-6.75,1999,4,5,27.45,12.67,19.66,7.18,54.82,0.0,3.88,5.42,2.21
37.25,-6.25,1999,4,5,29.8,11.6,20.13,6.38,48.75,0.0,3.65,5.54,2.09
37.25,-5.75,1999,4,5,29.81,11.07,19.8,5.96,46.78,0.0,3.61,5.62,2.0
37.25,-5.25,1999,4,5,29.02,10.56,19.11,5.88,47.44,0.0,3.38,5.24,1.74
37.25,-4.75,1999,4,5,28.04,10.48,18.56,5.94,48.47,0.0,3.02,4.71,1.29
37.25,-4.25,1999,4,5,27.02,10.55,18.17,5.93,48.09,0.0,2.71,4.31,0.89
37.25,-3.75,1999,4,5,25.62,9.86,17.49,5.58,45.09,0.0,2.78,4.3,1.07
37.25,-3.25,1999,4,5,23.23,8.28,15.2,5.41,48.99,0.0,3.66,5.31,2.35
37.25,-2.75,1999,4,5,22.16,8.67,14.66,5.61,52.44,0.0,3.9,5.69,2.45
37.25,-2.25,1999,4,5,22.02,10.6,15.55,6.23,55.87,0.0,3.95,5.59,2.46
37.75,-6.75,1999,4,5,29.96,10.93,20.28,6.15,46.18,0.0,2.51,4.16,0.81
37.75,-6.25,1999,4,5,29.83,11.16,20.36,5.74,42.53,0.0,2.46,4.5,0.7
37.75,-5.75,1999,4,5,30.09,11.38,20.47,5.64,41.86,0.0,2.23,4.08,0.66
37.75,-5.25,1999,4,5,30.04,11.47,20.36,5.65,42.18,0.0,2.06,3.45,0.69
37.75,-4.75,1999,4,5,29.77,11.34,20.09,5.65,42.6,0.0,1.98,3.06,0.61
37.75,-4.25,1999,4,5,29.22,10.89,19.6,5.51,42.18,0.0,2.04,3.04,0.65
37.75,-3.75,1999,4,5,28.15,9.99,18.69,5.07,39.91,0.0,2.37,3.19,1.43
37.75,-3.25,1999,4,5,26.31,7.78,16.53,4.92,43.33,0.0,3.13,4.16,2.41
37.75,-2.75,1999,4,5,23.78,7.02,14.54,4.97,47.62,0.0,3.26,4.99,1.96
37.75,-2.25,1999,4,5,22.77,8.54,14.6,5.27,49.46,0.0,3.05,5.21,1.19
38.25,-6.75,1999,4,5,29.88,11.54,20.6,6.19,44.5,0.0,1.99,3.19,0.78
38.25,-6.25,1999,4,5,29.25,11.74,20.53,5.68,40.12,0.0,2.1,3.87,0.7
38.25,-5.75,1999,4,5,29.28,11.58,20.38,5.55,40.1,0.0,1.97,3.66,0.41
38.25,-5.25,1999,4,5,29.34,11.4,20.17,5.6,41.31,0.0,1.96,3.41,0.68
38.25,-4.75,1999,4,5,29.35,11.2,19.93,5.61,42.21,0.0,2.11,3.35,0.98
38.25,-4.25,1999,4,5,29.26,10.9,19.65,5.44,41.59,0.0,2.39,3.45,1.25
38.25,-3.75,1999,4,5,29.12,10.37,19.3,5.0,38.59,0.0,2.71,3.46,1.9
38.25,-3.25,1999,4,5,28.01,8.75,17.99,4.93,40.09,0.0,3.21,4.24,2.69
38.25,-2.75,1999,4,5,25.11,8.02,15.72,4.93,44.03,0.0,3.38,4.92,2.4
38.25,-2.25,1999,4,5,23.62,9.0,15.18,5.03,45.37,0.0,3.09,4.92,1.49
36.25,-6.75,1999,4,6,19.77,16.64,18.04,9.01,71.78,0.0,7.3,8.96,5.79
36.25,-6.25,1999,4,6,21.26,15.6,18.13,8.3,66.91,0.0,7.61,8.77,6.09
36.25,-5.75,1999,4,6,22.0,14.0,17.55,7.81,66.13,0.0,6.65,8.61,4.78
36.25,-5.25,1999,4,6,20.4,14.07,16.93,8.29,71.62,0.0,5.4,7.63,3.35
36.25,-4.75,1999,4,6,18.84,15.04,16.8,8.99,76.86,0.0,4.54,6.83,2.38
36.25,-4.25,1999,4,6,18.3,16.04,17.11,9.39,78.59,0.0,4.25,6.56,1.94
36.25,-3.75,1999,4,6,18.37,16.13,17.25,9.25,76.81,0.0,4.14,6.52,1.55
36.25,-3.25,1999,4,6,18.51,16.21,17.37,8.98,73.91,0.0,4.89,6.82,2.17
36.25,-2.75,1999,4,6,18.2,16.35,17.25,9.08,75.27,0.0,5.96,7.56,3.54
36.25,-2.25,1999,4,6,17.65,16.39,16.99,9.49,80.07,0.0,6.72,8.04,4.66
36.75,-6.75,1999,4,6,22.62,15.93,18.86,8.37,64.64,0.0,4.54,6.52,2.66
36.75,-6.25,1999,4,6,26.58,14.12,19.65,6.96,54.06,0.0,4.58,5.79,3.12
36.75,-5.75,1999,4,6,26.91,12.19,18.71,6.08,51.36,0.0,4.5,6.35,2.75
36.75,-5.25,1999,4,6,25.02,11.58,17.51,6.24,55.71,0.0,3.83,5.82,2.18
36.75,-4.75,1999,4,6,23.2,12.19,16.99,6.76,60.12,0.0,3.11,4.93,1.62
36.75,-4.25,1999,4,6,22.35,13.25,17.23,7.03,60.22,0.0,2.69,4.35,1.1
36.75,-3.75,1999,4,6,22.03,13.26,17.43,6.59,54.22,0.0,2.71,4.62,0.46
36.75,-3.25,1999,4,6,21.27,12.3,16.75,6.2,51.69,0.0,3.72,5.79,1.32
36.75,-2.75,1999,4,6,20.57,12.59,16.52,6.47,55.11,0.0,4.84,6.78,2.67
36.75,-2.25,1999,4,6,19.87,13.76,16.67,7.32,62.66,0.0,5.58,7.19,3.72
37.25,-6.75,1999,4,6,27.23,13.72,20.01,7.45,56.26,0.0,2.53,3.89,1.01
37.25,-6.25,1999,4,6,29.98,12.79,20.77,6.38,47.91,0.0,2.36,3.54,0.92
37.25,-5.75,1999,4,6,29.84,12.11,20.25,5.79,45.68,0.0,2.37,3.77,0.88
37.25,-5.25,1999,4,6,28.97,11.33,19.28,5.61,47.15,0.0,2.31,3.61,0.88
