-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 04/05/2006 through 04/05/2007 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,WS10M,WS10M_MAX,WS10M_MIN
36.25,-6.75,2006,4,5,17.42,15.95,16.74,9.56,80.9,1.34,7.82,9.33,5.64
36.25,-6.25,2006,4,5,17.68,14.96,16.34,9.25,80.12,0.76,7.07,9.09,4.73
36.25,-5.75,2006,4,5,18.11,13.13,15.46,8.71,79.72,0.57,5.88,8.45,3.69
36.25,-5.25,2006,4,5,17.92,13.0,15.36,8.56,78.82,0.5,5.49,7.68,3.82
36.25,-4.75,2006,4,5,17.6,13.65,15.62,8.68,78.57,0.46,5.57,7.3,4.21
36.25,-4.25,2006,4,5,17.33,14.29,15.87,8.88,79.12,0.37,5.93,7.43,4.48
36.25,-3.75,2006,4,5,16.96,14.23,15.71,8.88,79.59,0.18,6.47,7.75,4.8
36.25,-3.25,2006,4,5,16.96,14.83,16.04,8.81,77.37,0.07,6.96,8.3,5.5
36.25,-2.75,2006,4,5,17.27,15.57,16.49,9.01,77.09,0.03,7.61,9.13,5.98
36.25,-2.25,2006,4,5,17.38,16.15,16.78,9.33,78.57,0.01,8.26,10.01,6.33
36.75,-6.75,2006,4,5,17.71,15.22,16.43,9.47,81.71,2.18,7.43,9.37,5.09
36.75,-6.25,2006,4,5,18.64,13.44,15.95,8.88,79.56,1.92,6.61,9.54,3.71
36.75,-5.75,2006,4,5,18.31,10.93,14.39,8.32,81.31,1.71,5.55,9.14,2.66
36.75,-5.25,2006,4,5,17.66,10.45,13.71,7.98,80.91,1.59,5.17,8.64,2.57
36.75,-4.75,2006,4,5,17.29,10.7,13.64,7.87,79.78,1.45,5.0,7.89,2.95
36.75,-4.25,2006,4,5,17.18,10.66,13.73,7.84,78.46,1.15,4.98,7.19,3.48
36.75,-3.75,2006,4,5,16.63,9.64,13.35,7.6,76.56,0.55,5.51,7.32,4.04
36.75,-3.25,2006,4,5,16.27,9.78,13.49,7.11,70.19,0.23,5.96,8.19,4.17
36.75,-2.75,2006,4,5,17.79,11.33,14.76,7.24,67.19,0.08,6.12,8.68,4.02
36.75,-2.25,2006,4,5,19.07,13.53,16.27,7.79,67.35,0.02,6.42,9.29,3.79
37.25,-6.75,2006,4,5,18.74,13.05,15.57,8.86,80.98,3.38,6.49,9.53,3.64
37.25,-6.25,2006,4,5,19.11,11.59,15.14,8.42,79.66,4.05,6.06,9.76,2.82
37.25,-5.75,2006,4,5,18.35,10.03,14.06,8.18,81.51,4.26,5.4,9.26,2.25
37.25,-5.25,2006,4,5,17.82,9.68,13.35,7.82,81.16,4.21,4.88,8.72,1.97
37.25,-4.75,2006,4,5,17.54,9.38,12.82,7.48,79.92,3.85,4.49,8.19,2.04
37.25,-4.25,2006,4,5,17.22,8.35,12.17,7.12,78.22,3.06,4.33,7.82,2.32
37.25,-3.75,2006,4,5,16.32,6.16,11.02,6.56,75.59,1.61,4.57,7.89,2.43
37.25,-3.25,2006,4,5,16.0,5.15,10.65,5.85,68.64,0.71,4.79,8.02,2.61
37.25,-2.75,2006,4,5,18.08,6.49,12.04,5.71,63.25,0.28,4.95,7.84,2.89
37.25,-2.25,2006,4,5,20.47,9.36,14.54,6.03,58.69,0.09,4.9,7.59,2.96
37.75,-6.75,2006,4,5,18.61,10.28,13.96,8.13,81.69,4.71,5.9,9.43,2.91
37.75,-6.25,2006,4,5,17.97,9.51,13.44,7.93,81.81,6.07,5.8,9.43,2.83
37.75,-5.75,2006,4,5,17.44,8.5,13.09,7.86,82.41,6.98,5.32,8.96,2.33
37.75,-5.25,2006,4,5,17.49,8.3,12.86,7.7,81.85,7.17,4.94,8.71,2.09
37.75,-4.75,2006,4,5,17.65,8.44,12.62,7.46,80.6,6.6,4.65,8.51,2.07
37.75,-4.25,2006,4,5,17.57,8.32,12.18,7.15,78.9,5.2,4.47,8.29,2.15
37.75,-3.75,2006,4,5,17.01,7.18,11.28,6.68,76.75,2.88,4.41,8.05,2.13
37.75,-3.25,2006,4,5,16.99,6.2,10.93,6.22,72.62,1.39,4.17,7.4,2.28
37.75,-2.75,2006,4,5,16.76,5.68,10.58,5.77,68.8,0.61,5.1,7.42,3.24
37.75,-2.25,2006,4,5,18.55,6.72,12.11,5.53,61.79,0.22,5.46,7.22,3.88
38.25,-6.75,2006,4,5,17.73,9.1,12.94,7.85,83.26,5.8,6.03,9.2,3.41
38.25,-6.25,2006,4,5,17.0,8.19,12.37,7.63,82.91,6.59,5.8,9.03,3.21
38.25,-5.75,2006,4,5,16.37,6.99,11.96,7.51,83.31,7.64,5.37,8.64,2.61
