-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 04/05/2004 through 04/05/2005 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,QV2M,RH2M,PRECTOTCORR,WS10M,WS10M_MAX,WS10M_MIN
36.25,-6.75,2004,4,5,18.32,14.84,16.45,9.03,78.88,0.0,5.62,7.92,3.36
36.25,-6.25,2004,4,5,19.24,13.68,16.17,8.51,75.91,0.0,5.71,7.43,3.99
36.25,-5.75,2004,4,5,19.76,12.01,15.45,7.86,73.46,0.0,5.15,6.85,3.39
36.25,-5.25,2004,4,5,18.56,12.34,15.19,7.69,72.79,0.0,4.69,6.42,2.76
36.25,-4.75,2004,4,5,17.22,13.54,15.32,7.86,73.41,0.0,4.46,6.35,2.13
36.25,-4.25,2004,4,5,16.52,14.66,15.62,8.14,74.44,0.0,4.31,6.35,1.58
36.25,-3.75,2004,4,5,16.42,14.93,15.7,8.21,74.59,0.0,3.75,5.71,1.22
36.25,-3.25,2004,4,5,16.61,14.88,15.68,8.31,75.59,0.0,3.37,5.16,0.97
36.25,-2.75,2004,4,5,16.56,14.97,15.66,8.28,75.54,0.0,3.47,5.05,0.97
36.25,-2.25,2004,4,5,16.27,14.97,15.53,8.48,78.31,0.0,3.71,5.11,1.12
36.75,-6.75,2004,4,5,19.75,13.14,16.4,7.93,70.12,0.0,3.77,6.65,0.84
36.75,-6.25,2004,4,5,22.05,11.07,16.33,7.2,64.72,0.0,3.44,5.55,1.26
36.75,-5.75,2004,4,5,22.38,9.16,15.32,6.54,62.47,0.0,3.44,5.51,1.44
36.75,-5.25,2004,4,5,21.03,8.73,14.57,6.32,62.73,0.0,3.2,5.14,1.41
36.75,-4.75,2004,4,5,19.48,9.68,14.45,6.45,63.57,0.0,2.88,4.65,1.19
36.75,-4.25,2004,4,5,18.56,11.32,14.85,6.66,63.21,0.0,2.52,4.17,0.83
36.75,-3.75,2004,4,5,18.44,12.33,15.18,6.56,60.03,0.0,2.12,3.73,0.34
36.75,-3.25,2004,4,5,18.64,12.57,15.08,6.39,58.11,0.0,2.0,3.31,0.45
36.75,-2.75,2004,4,5,18.84,12.6,15.13,6.29,57.53,0.0,2.32,3.51,0.62
36.75,-2.25,2004,4,5,18.48,13.04,15.3,6.73,62.06,0.0,2.77,3.87,0.73
37.25,-6.75,2004,4,5,21.81,10.76,16.34,7.0,62.87,0.0,2.75,4.82,0.18
37.25,-6.25,2004,4,5,23.57,9.42,16.44,6.56,59.34,0.0,2.32,4.18,0.36
37.25,-5.75,2004,4,5,23.66,8.56,15.99,6.39,58.79,0.0,2.32,3.81,0.77
37.25,-5.25,2004,4,5,22.96,8.05,15.32,6.27,59.61,0.0,2.3,3.55,1.11
37.25,-4.75,2004,4,5,22.0,8.46,14.93,6.21,59.68,0.0,2.18,3.3,1.24
37.25,-4.25,2004,4,5,21.2,9.4,14.81,6.1,57.84,0.0,1.95,3.11,1.09
37.25,-3.75,2004,4,5,20.89,9.54,14.52,5.74,53.94,0.0,1.65,3.18,0.61
37.25,-3.25,2004,4,5,21.03,9.87,14.41,5.3,49.29,0.0,1.51,2.93,0.58
37.25,-2.75,2004,4,5,21.21,9.47,14.39,4.93,46.55,0.0,1.66,2.81,0.62
37.25,-2.25,2004,4,5,20.96,9.95,14.61,5.13,48.94,0.0,2.03,3.05,0.56
37.75,-6.75,2004,4,5,23.35,9.58,16.45,6.84,60.57,0.0,2.02,3.11,0.19
37.75,-6.25,2004,4,5,23.61,9.39,16.42,6.59,58.47,0.0,1.82,3.0,0.34
37.75,-5.75,2004,4,5,23.85,9.57,16.57,6.59,58.07,0.0,1.65,2.46,0.69
37.75,-5.25,2004,4,5,23.81,9.93,16.46,6.57,58.1,0.0,1.61,2.3,0.87
37.75,-4.75,2004,4,5,23.59,10.37,16.22,6.5,57.79,0.0,1.65,2.43,0.96
37.75,-4.25,2004,4,5,23.14,10.36,15.75,6.35,57.29,0.0,1.72,2.75,1.0
37.75,-3.75,2004,4,5,22.25,8.98,14.71,6.1,57.69,0.0,1.81,3.06,1.05
37.75,-3.25,2004,4,5,22.28,8.98,14.6,5.76,53.89,0.0,1.74,3.32,0.67
37.75,-2.75,2004,4,5,21.5,7.72,13.7,5.02,49.3,0.0,1.6,2.81,0.67
37.75,-2.25,2004,4,5,21.11,7.52,13.39,4.65,47.44,0.0,1.83,2.82,0.76
38.25,-6.75,2004,4,5,23.53,9.66,16.5,7.42,64.41,0.0,1.72,2.43,0.43
38.25,-6.25,2004,4,5,23.21,9.69,16.21,7.17,62.81,0.0,1.55,2.18,0.36
38.25,-5.75,2004,4,5,23.37,10.28,16.33,6.98,60.84,0.0,1.37,2.02,0.48
38.25,-5.25,2004,4,5,23.59,10.6,16.32,6.82,59.5,0.0,1.31,2.02,0.46
38.25,-4.75,2004,4,5,23.8,10.5,16.12,6.67,59.04,0.0,1.37,2.24,0.38
38.25,-4.25,2004,4,5,23.65,9.92,15.66,6.54,59.54,0.0,1.5,2.52,0.37
38.25,-3.75,2004,4,5,22.56,8.85,14.8,6.44,60.94,0.0,1.62,2.52,0.58
38.25,-3.25,2004,4,5,22.02,8.23,14.42,6.24,59.59,0.0,2.04,3.15,0.96
38.25,-2.75,2004,4,5,21.24,7.14,13.42,5.48,54.73,0.0,1.88,2.88,0.75
38.25,-2.25,2004,4,5,21.0,7.25,13.18,4.91,50.08,0.0,1.97,2.81,0.73
